LocationType,Location,TimeFrame,DataFormat,Data
County,Pecos,2005,Number,3221
County,Pecos,2006,Number,3100
County,Pecos,2007,Number,3016
County,Pecos,2008,Number,2899
County,Pecos,2009,Number,2852
County,Pecos,2010,Number,2979
County,Pecos,2011,Number,2707
County,Pecos,2012,Number,2616
County,Pecos,2013,Number,2455
County,Pecos,2015,Number,2553
County,Pecos,2014,Number,2448
County,Pecos,2016,Number,2376
County,Pecos,2017,Number,2792
County,Pecos,2018,Number,2650
County,Pecos,2019,Number,2562
County,Pecos,2019,Percent,0.187
County,Pecos,2018,Percent,0.195
County,Pecos,2017,Percent,0.206
County,Pecos,2016,Percent,0.171
County,Pecos,2014,Percent,0.178
County,Pecos,2015,Percent,0.181
County,Pecos,2013,Percent,0.181
County,Pecos,2012,Percent,0.19311
County,Pecos,2011,Percent,0.198
County,Pecos,2010,Percent,0.221
County,Pecos,2009,Percent,0.197
County,Pecos,1989,Percent,0.296
County,Pecos,1993,Percent,0.27
County,Pecos,1995,Percent,0.28
County,Pecos,1997,Percent,0.252
County,Pecos,1998,Percent,0.24
County,Pecos,1999,Percent,0.204
County,Pecos,2000,Percent,0.23
County,Pecos,2001,Percent,0.23
County,Pecos,2002,Percent,0.234
County,Pecos,2003,Percent,0.21
County,Pecos,2004,Percent,0.209
County,Pecos,2005,Percent,0.235
County,Pecos,2008,Percent,0.205
County,Pecos,2006,Percent,0.222
County,Pecos,2007,Percent,0.218
County,Pecos,2020,Number,2253
County,Pecos,2020,Percent,0.165
County,Pecos,2021,Number,2972
County,Pecos,2021,Percent,0.226
County,Pecos,2022,Number,2300
County,Pecos,2022,Percent,0.179
County,Polk,2007,Percent,0.175
County,Polk,2006,Percent,0.228
County,Polk,2008,Percent,0.155
County,Polk,1989,Percent,0.214
County,Polk,1993,Percent,0.2
County,Polk,1995,Percent,0.183
County,Polk,1997,Percent,0.17
County,Polk,1998,Percent,0.155
County,Polk,1999,Percent,0.174
County,Polk,2000,Percent,0.158
County,Polk,2001,Percent,0.154
County,Polk,2002,Percent,0.153
County,Polk,2003,Percent,0.168
County,Polk,2004,Percent,0.165
County,Polk,2005,Percent,0.191
County,Polk,2009,Percent,0.226
County,Polk,2010,Percent,0.196
County,Polk,2011,Percent,0.2
County,Polk,2012,Percent,0.17837
County,Polk,2013,Percent,0.183
County,Polk,2015,Percent,0.172
County,Polk,2014,Percent,0.185
County,Polk,2016,Percent,0.203
County,Polk,2017,Percent,0.18
County,Polk,2018,Percent,0.15
County,Polk,2019,Percent,0.167
County,Polk,2019,Number,7839
County,Polk,2018,Number,6834
County,Polk,2017,Number,8060
County,Polk,2016,Number,8845
County,Polk,2014,Number,7687
County,Polk,2015,Number,7304
County,Polk,2013,Number,7550
County,Polk,2012,Number,7371
County,Polk,2011,Number,8294
County,Polk,2010,Number,8041
County,Polk,2009,Number,9736
County,Polk,2008,Number,6621
County,Polk,2007,Number,7485
County,Polk,2006,Number,9939
County,Polk,1989,Number,6496
County,Polk,1993,Number,7535
County,Polk,1995,Number,7746
County,Polk,1997,Number,8090
County,Polk,1998,Number,7752
County,Polk,1999,Number,6540
County,Polk,2000,Number,6274
County,Polk,2001,Number,6344
County,Polk,2002,Number,6464
County,Polk,2003,Number,7230
County,Polk,2004,Number,7167
County,Polk,2005,Number,8258
County,Polk,2020,Number,7282
County,Polk,2020,Percent,0.15
County,Polk,2021,Number,8117
County,Polk,2021,Percent,0.169
County,Polk,2022,Number,9204
County,Polk,2022,Percent,0.187
County,Potter,1989,Number,21619
County,Potter,1993,Number,24541
County,Potter,1995,Number,22978
County,Potter,1997,Number,21704
County,Potter,1998,Number,20533
County,Potter,1999,Number,20478
County,Potter,2000,Number,21465
County,Potter,2001,Number,22376
County,Potter,2002,Number,23051
County,Potter,2003,Number,22986
County,Potter,2004,Number,23848
County,Potter,2005,Number,23443
County,Potter,2006,Number,27347
County,Potter,2007,Number,28561
County,Potter,2008,Number,25385
County,Potter,2009,Number,26250
County,Potter,2010,Number,28046
County,Potter,2011,Number,26259
County,Potter,2012,Number,26963
County,Potter,2013,Number,25343
County,Potter,2015,Number,25687
County,Potter,2014,Number,24669
County,Potter,2016,Number,25040
County,Potter,2017,Number,21038
County,Potter,2018,Number,22262
County,Potter,2019,Number,22514
County,Potter,2019,Percent,0.203
County,Potter,2018,Percent,0.197
County,Potter,2017,Percent,0.185
County,Potter,2016,Percent,0.22
County,Potter,2014,Percent,0.215
County,Potter,2015,Percent,0.224
County,Potter,2013,Percent,0.221
County,Potter,2012,Percent,0.23371
County,Potter,2011,Percent,0.228
County,Potter,2010,Percent,0.245
County,Potter,2009,Percent,0.231
County,Potter,1989,Percent,0.225
County,Potter,1993,Percent,0.237
County,Potter,1995,Percent,0.216
County,Potter,1997,Percent,0.205
County,Potter,1998,Percent,0.193
County,Potter,1999,Percent,0.192
County,Potter,2000,Percent,0.2
County,Potter,2001,Percent,0.207
County,Potter,2002,Percent,0.209
County,Potter,2003,Percent,0.208
County,Potter,2004,Percent,0.212
County,Potter,2005,Percent,0.211
County,Potter,2008,Percent,0.225
County,Potter,2006,Percent,0.242
County,Potter,2007,Percent,0.253
County,Potter,2020,Number,22745
County,Potter,2020,Percent,0.208
County,Potter,2021,Number,22716
County,Potter,2021,Percent,0.207
County,Potter,2022,Number,21130
County,Potter,2022,Percent,0.195
County,Presidio,2007,Percent,0.244
County,Presidio,2006,Percent,0.268
County,Presidio,2008,Percent,0.213
County,Presidio,1989,Percent,0.481
County,Presidio,1993,Percent,0.376
County,Presidio,1995,Percent,0.411
County,Presidio,1997,Percent,0.356
County,Presidio,1998,Percent,0.329
County,Presidio,1999,Percent,0.364
County,Presidio,2000,Percent,0.308
County,Presidio,2001,Percent,0.276
County,Presidio,2002,Percent,0.25
County,Presidio,2003,Percent,0.277
County,Presidio,2004,Percent,0.264
County,Presidio,2005,Percent,0.313
County,Presidio,2009,Percent,0.236
County,Presidio,2010,Percent,0.236
County,Presidio,2011,Percent,0.237
County,Presidio,2012,Percent,0.2174
County,Presidio,2013,Percent,0.233
County,Presidio,2015,Percent,0.224
County,Presidio,2014,Percent,0.218
County,Presidio,2016,Percent,0.241
County,Presidio,2017,Percent,0.234
County,Presidio,2018,Percent,0.224
County,Presidio,2019,Percent,0.192
County,Presidio,2019,Number,1286
County,Presidio,2018,Number,1557
County,Presidio,2017,Number,1672
County,Presidio,2016,Number,1677
County,Presidio,2014,Number,1520
County,Presidio,2015,Number,1535
County,Presidio,2013,Number,1674
County,Presidio,2012,Number,1634
County,Presidio,2011,Number,1840
County,Presidio,2010,Number,1860
County,Presidio,2009,Number,1742
County,Presidio,2008,Number,1572
County,Presidio,2007,Number,1820
County,Presidio,2006,Number,2038
County,Presidio,1989,Number,3172
County,Presidio,1993,Number,2879
County,Presidio,1995,Number,3385
County,Presidio,1997,Number,3079
County,Presidio,1998,Number,2995
County,Presidio,1999,Number,2617
County,Presidio,2000,Number,2267
County,Presidio,2001,Number,2054
County,Presidio,2002,Number,1881
County,Presidio,2003,Number,2098
County,Presidio,2004,Number,2020
County,Presidio,2005,Number,2385
County,Presidio,2020,Number,1261
County,Presidio,2020,Percent,0.194
County,Presidio,2021,Number,1304
County,Presidio,2021,Percent,0.213
County,Presidio,2022,Number,1354
County,Presidio,2022,Percent,0.23
County,Rains,1989,Number,994
County,Rains,1993,Number,1037
County,Rains,1995,Number,1156
County,Rains,1997,Number,1236
County,Rains,1998,Number,1294
County,Rains,1999,Number,1344
County,Rains,2000,Number,1498
County,Rains,2001,Number,1625
County,Rains,2002,Number,1767
County,Rains,2003,Number,1564
County,Rains,2004,Number,1622
County,Rains,2005,Number,1810
County,Rains,2006,Number,1738
County,Rains,2007,Number,1732
County,Rains,2008,Number,1736
County,Rains,2009,Number,1767
County,Rains,2010,Number,1800
County,Rains,2011,Number,1863
County,Rains,2012,Number,1850
County,Rains,2013,Number,1977
County,Rains,2015,Number,1592
County,Rains,2014,Number,1633
County,Rains,2016,Number,1657
County,Rains,2017,Number,1984
County,Rains,2018,Number,1752
County,Rains,2019,Number,1667
County,Rains,2019,Percent,0.134
County,Rains,2018,Percent,0.145
County,Rains,2017,Percent,0.17
County,Rains,2016,Percent,0.148
County,Rains,2014,Percent,0.149
County,Rains,2015,Percent,0.144
County,Rains,2013,Percent,0.18
County,Rains,2012,Percent,0.17055
County,Rains,2011,Percent,0.17
County,Rains,2010,Percent,0.167
County,Rains,2009,Percent,0.158
County,Rains,1989,Percent,0.15
County,Rains,1993,Percent,0.14
County,Rains,1995,Percent,0.146
County,Rains,1997,Percent,0.143
County,Rains,1998,Percent,0.144
County,Rains,1999,Percent,0.149
County,Rains,2000,Percent,0.154
County,Rains,2001,Percent,0.158
County,Rains,2002,Percent,0.164
County,Rains,2003,Percent,0.142
County,Rains,2004,Percent,0.144
County,Rains,2005,Percent,0.162
County,Rains,2008,Percent,0.156
County,Rains,2006,Percent,0.152
County,Rains,2007,Percent,0.156
County,Rains,2020,Number,1687
County,Rains,2020,Percent,0.136
County,Rains,2021,Number,1594
County,Rains,2021,Percent,0.128
County,Rains,2022,Number,1770
County,Rains,2022,Percent,0.139
County,Randall,2007,Percent,0.09
County,Randall,2006,Percent,0.092
County,Randall,2008,Percent,0.078
County,Randall,1989,Percent,0.089
County,Randall,1993,Percent,0.086
County,Randall,1995,Percent,0.079
County,Randall,1997,Percent,0.085
County,Randall,1998,Percent,0.078
County,Randall,1999,Percent,0.081
County,Randall,2000,Percent,0.077
County,Randall,2001,Percent,0.082
County,Randall,2002,Percent,0.08
County,Randall,2003,Percent,0.085
County,Randall,2004,Percent,0.08
County,Randall,2005,Percent,0.082
County,Randall,2009,Percent,0.089
County,Randall,2010,Percent,0.087
County,Randall,2011,Percent,0.099
County,Randall,2012,Percent,0.11292
County,Randall,2013,Percent,0.11
County,Randall,2015,Percent,0.085
County,Randall,2014,Percent,0.097
County,Randall,2016,Percent,0.091
County,Randall,2017,Percent,0.088
County,Randall,2018,Percent,0.085
County,Randall,2019,Percent,0.09
County,Randall,2019,Number,12178
County,Randall,2018,Number,11343
County,Randall,2017,Number,11635
County,Randall,2016,Number,11784
County,Randall,2014,Number,12181
County,Randall,2015,Number,10887
County,Randall,2013,Number,13602
County,Randall,2012,Number,13859
County,Randall,2011,Number,11965
County,Randall,2010,Number,10392
County,Randall,2009,Number,10205
County,Randall,2008,Number,8773
County,Randall,2007,Number,10040
County,Randall,2006,Number,10072
County,Randall,1989,Number,7819
County,Randall,1993,Number,8095
County,Randall,1995,Number,7644
County,Randall,1997,Number,8391
County,Randall,1998,Number,7834
County,Randall,1999,Number,8261
County,Randall,2000,Number,8062
County,Randall,2001,Number,8602
County,Randall,2002,Number,8461
County,Randall,2003,Number,9142
County,Randall,2004,Number,8731
County,Randall,2005,Number,8878
County,Randall,2020,Number,13225
County,Randall,2020,Percent,0.096
County,Randall,2021,Number,12785
County,Randall,2021,Percent,0.091
County,Randall,2022,Number,12193
County,Randall,2022,Percent,0.085
County,Reagan,1989,Number,500
County,Reagan,1993,Number,617
County,Reagan,1995,Number,542
County,Reagan,1997,Number,547
County,Reagan,1998,Number,531
County,Reagan,1999,Number,387
County,Reagan,2000,Number,446
County,Reagan,2001,Number,371
County,Reagan,2002,Number,395
County,Reagan,2003,Number,383
County,Reagan,2004,Number,383
County,Reagan,2005,Number,397
County,Reagan,2006,Number,359
County,Reagan,2007,Number,288
County,Reagan,2008,Number,273
County,Reagan,2009,Number,283
County,Reagan,2010,Number,387
County,Reagan,2011,Number,334
County,Reagan,2012,Number,323
County,Reagan,2013,Number,352
County,Reagan,2015,Number,330
County,Reagan,2014,Number,417
County,Reagan,2016,Number,423
County,Reagan,2017,Number,419
County,Reagan,2018,Number,371
County,Reagan,2019,Number,340
County,Reagan,2019,Percent,0.089
County,Reagan,2018,Percent,0.1
County,Reagan,2017,Percent,0.114
County,Reagan,2016,Percent,0.118
County,Reagan,2014,Percent,0.112
County,Reagan,2015,Percent,0.088
County,Reagan,2013,Percent,0.099
County,Reagan,2012,Percent,0.09384
County,Reagan,2011,Percent,0.099
County,Reagan,2010,Percent,0.117
County,Reagan,2009,Percent,0.095
County,Reagan,1989,Percent,0.112
County,Reagan,1993,Percent,0.14
County,Reagan,1995,Percent,0.128
County,Reagan,1997,Percent,0.129
County,Reagan,1998,Percent,0.138
County,Reagan,1999,Percent,0.118
County,Reagan,2000,Percent,0.141
County,Reagan,2001,Percent,0.12
County,Reagan,2002,Percent,0.131
County,Reagan,2003,Percent,0.127
County,Reagan,2004,Percent,0.129
County,Reagan,2005,Percent,0.135
County,Reagan,2008,Percent,0.09
County,Reagan,2006,Percent,0.121
County,Reagan,2007,Percent,0.096
County,Reagan,2020,Number,316
County,Reagan,2020,Percent,0.083
County,Reagan,2021,Number,386
County,Reagan,2021,Percent,0.119
County,Reagan,2022,Number,355
County,Reagan,2022,Percent,0.113
County,Real,2007,Percent,0.2
County,Real,2006,Percent,0.228
County,Real,2008,Percent,0.188
County,Real,1989,Percent,0.305
County,Real,1993,Percent,0.275
County,Real,1995,Percent,0.287
County,Real,1997,Percent,0.291
County,Real,1998,Percent,0.282
County,Real,1999,Percent,0.212
County,Real,2000,Percent,0.229
County,Real,2001,Percent,0.235
County,Real,2002,Percent,0.216
County,Real,2003,Percent,0.206
County,Real,2004,Percent,0.209
County,Real,2005,Percent,0.226
County,Real,2009,Percent,0.22
County,Real,2010,Percent,0.241
County,Real,2011,Percent,0.207
County,Real,2012,Percent,0.21539
County,Real,2013,Percent,0.216
County,Real,2015,Percent,0.194
County,Real,2014,Percent,0.187
County,Real,2016,Percent,0.184
County,Real,2017,Percent,0.182
County,Real,2018,Percent,0.181
County,Real,2019,Percent,0.177
County,Real,2019,Number,597
County,Real,2018,Number,616
County,Real,2017,Number,608
County,Real,2016,Number,609
County,Real,2014,Number,615
County,Real,2015,Number,626
County,Real,2013,Number,707
County,Real,2012,Number,708
County,Real,2011,Number,693
County,Real,2010,Number,777
County,Real,2009,Number,624
County,Real,2008,Number,535
County,Real,2007,Number,588
County,Real,2006,Number,676
County,Real,1989,Number,724
County,Real,1993,Number,673
County,Real,1995,Number,771
County,Real,1997,Number,779
County,Real,1998,Number,760
County,Real,1999,Number,629
County,Real,2000,Number,686
County,Real,2001,Number,698
County,Real,2002,Number,651
County,Real,2003,Number,615
County,Real,2004,Number,621
County,Real,2005,Number,667
County,Real,2020,Number,545
County,Real,2020,Percent,0.164
County,Real,2021,Number,435
County,Real,2021,Percent,0.156
County,Real,2022,Number,457
County,Real,2022,Percent,0.166
County,Red River,1989,Number,3796
County,Red River,1993,Number,3241
County,Red River,1995,Number,3342
County,Red River,1997,Number,3187
County,Red River,1998,Number,3130
County,Red River,1999,Number,2426
County,Red River,2000,Number,2806
County,Red River,2001,Number,2973
County,Red River,2002,Number,2914
County,Red River,2003,Number,2535
County,Red River,2004,Number,2450
County,Red River,2005,Number,2494
County,Red River,2006,Number,2759
County,Red River,2007,Number,2422
County,Red River,2008,Number,2378
County,Red River,2009,Number,2395
County,Red River,2010,Number,2425
County,Red River,2011,Number,2670
County,Red River,2012,Number,2600
County,Red River,2013,Number,2419
County,Red River,2015,Number,2469
County,Red River,2014,Number,2465
County,Red River,2016,Number,2057
County,Red River,2017,Number,2345
County,Red River,2018,Number,2185
County,Red River,2019,Number,2322
County,Red River,2019,Percent,0.196
County,Red River,2018,Percent,0.182
County,Red River,2017,Percent,0.195
County,Red River,2016,Percent,0.171
County,Red River,2014,Percent,0.201
County,Red River,2015,Percent,0.202
County,Red River,2013,Percent,0.197
County,Red River,2012,Percent,0.20833
County,Red River,2011,Percent,0.214
County,Red River,2010,Percent,0.192
County,Red River,2009,Percent,0.191
County,Red River,1989,Percent,0.272
County,Red River,1993,Percent,0.235
County,Red River,1995,Percent,0.242
County,Red River,1997,Percent,0.234
County,Red River,1998,Percent,0.231
County,Red River,1999,Percent,0.173
County,Red River,2000,Percent,0.203
County,Red River,2001,Percent,0.218
County,Red River,2002,Percent,0.215
County,Red River,2003,Percent,0.19
County,Red River,2004,Percent,0.184
County,Red River,2005,Percent,0.188
County,Red River,2008,Percent,0.188
County,Red River,2006,Percent,0.212
County,Red River,2007,Percent,0.19
County,Red River,2020,Number,1851
County,Red River,2020,Percent,0.157
County,Red River,2021,Number,2140
County,Red River,2021,Percent,0.187
County,Red River,2022,Number,2200
County,Red River,2022,Percent,0.193
County,Reeves,2007,Percent,0.365
County,Reeves,2006,Percent,0.284
County,Reeves,2008,Percent,0.275
County,Reeves,1989,Percent,0.288
County,Reeves,1993,Percent,0.301
County,Reeves,1995,Percent,0.311
County,Reeves,1997,Percent,0.275
County,Reeves,1998,Percent,0.267
County,Reeves,1999,Percent,0.289
County,Reeves,2000,Percent,0.283
County,Reeves,2001,Percent,0.264
County,Reeves,2002,Percent,0.269
County,Reeves,2003,Percent,0.271
County,Reeves,2004,Percent,0.259
County,Reeves,2005,Percent,0.293
County,Reeves,2009,Percent,0.274
County,Reeves,2010,Percent,0.322
County,Reeves,2011,Percent,0.33
County,Reeves,2012,Percent,0.282
County,Reeves,2013,Percent,0.274
County,Reeves,2015,Percent,0.193
County,Reeves,2014,Percent,0.248
County,Reeves,2016,Percent,0.25
County,Reeves,2017,Percent,0.251
County,Reeves,2018,Percent,0.215
County,Reeves,2019,Percent,0.221
County,Reeves,2019,Number,2833
County,Reeves,2018,Number,2693
County,Reeves,2017,Number,3051
County,Reeves,2016,Number,2943
County,Reeves,2014,Number,2785
County,Reeves,2015,Number,2236
County,Reeves,2013,Number,2969
County,Reeves,2012,Number,3012
County,Reeves,2011,Number,3507
County,Reeves,2010,Number,3434
County,Reeves,2009,Number,2708
County,Reeves,2008,Number,2723
County,Reeves,2007,Number,3659
County,Reeves,2006,Number,2926
County,Reeves,1989,Number,4384
County,Reeves,1993,Number,4470
County,Reeves,1995,Number,4546
County,Reeves,1997,Number,3817
County,Reeves,1998,Number,3637
County,Reeves,1999,Number,3469
County,Reeves,2000,Number,3275
County,Reeves,2001,Number,3003
County,Reeves,2002,Number,2988
County,Reeves,2003,Number,2903
County,Reeves,2004,Number,2719
County,Reeves,2005,Number,3060
County,Reeves,2020,Number,2424
County,Reeves,2020,Percent,0.19
County,Reeves,2021,Number,2590
County,Reeves,2021,Percent,0.222
County,Reeves,2022,Number,2589
County,Reeves,2022,Percent,0.229
County,Refugio,1989,Number,1909
County,Refugio,1993,Number,1673
County,Refugio,1995,Number,1708
County,Refugio,1997,Number,1570
County,Refugio,1998,Number,1454
County,Refugio,1999,Number,1369
County,Refugio,2000,Number,1350
County,Refugio,2001,Number,1261
County,Refugio,2002,Number,1139
County,Refugio,2003,Number,1192
County,Refugio,2004,Number,1102
County,Refugio,2005,Number,1278
County,Refugio,2006,Number,1201
County,Refugio,2007,Number,1152
County,Refugio,2008,Number,1116
County,Refugio,2009,Number,1219
County,Refugio,2010,Number,1284
County,Refugio,2011,Number,1230
County,Refugio,2012,Number,1133
County,Refugio,2013,Number,1155
County,Refugio,2015,Number,1101
County,Refugio,2014,Number,1211
County,Refugio,2016,Number,1128
County,Refugio,2017,Number,1198
County,Refugio,2018,Number,1125
County,Refugio,2019,Number,1224
County,Refugio,2019,Percent,0.18
County,Refugio,2018,Percent,0.163
County,Refugio,2017,Percent,0.169
County,Refugio,2016,Percent,0.157
County,Refugio,2014,Percent,0.169
County,Refugio,2015,Percent,0.154
County,Refugio,2013,Percent,0.161
County,Refugio,2012,Percent,0.15933
County,Refugio,2011,Percent,0.172
County,Refugio,2010,Percent,0.178
County,Refugio,2009,Percent,0.172
County,Refugio,1989,Percent,0.241
County,Refugio,1993,Percent,0.213
County,Refugio,1995,Percent,0.215
County,Refugio,1997,Percent,0.197
County,Refugio,1998,Percent,0.187
County,Refugio,1999,Percent,0.178
County,Refugio,2000,Percent,0.177
County,Refugio,2001,Percent,0.167
County,Refugio,2002,Percent,0.152
County,Refugio,2003,Percent,0.159
County,Refugio,2004,Percent,0.147
County,Refugio,2005,Percent,0.171
County,Refugio,2008,Percent,0.155
County,Refugio,2006,Percent,0.161
County,Refugio,2007,Percent,0.16
County,Refugio,2020,Number,1030
County,Refugio,2020,Percent,0.153
County,Refugio,2021,Number,1033
County,Refugio,2021,Percent,0.155
County,Refugio,2022,Number,1145
County,Refugio,2022,Percent,0.175
County,Roberts,2007,Percent,0.062
County,Roberts,2006,Percent,0.072
County,Roberts,2008,Percent,0.067
County,Roberts,1989,Percent,0.062
County,Roberts,1993,Percent,0.048
County,Roberts,1995,Percent,0.035
County,Roberts,1997,Percent,0.093
County,Roberts,1998,Percent,0.082
County,Roberts,1999,Percent,0.072
County,Roberts,2000,Percent,0.092
County,Roberts,2001,Percent,0.08
County,Roberts,2002,Percent,0.066
County,Roberts,2003,Percent,0.073
County,Roberts,2004,Percent,0.067
County,Roberts,2005,Percent,0.073
County,Roberts,2009,Percent,0.066
County,Roberts,2010,Percent,0.069
County,Roberts,2011,Percent,0.085
County,Roberts,2012,Percent,0.08127
County,Roberts,2013,Percent,0.087
County,Roberts,2015,Percent,0.067
County,Roberts,2014,Percent,0.073
County,Roberts,2016,Percent,0.066
County,Roberts,2017,Percent,0.07
County,Roberts,2018,Percent,0.078
County,Roberts,2019,Percent,0.074
County,Roberts,2019,Number,63
County,Roberts,2018,Number,70
County,Roberts,2017,Number,65
County,Roberts,2016,Number,60
County,Roberts,2014,Number,67
County,Roberts,2015,Number,61
County,Roberts,2013,Number,72
County,Roberts,2012,Number,69
County,Roberts,2011,Number,69
County,Roberts,2010,Number,64
County,Roberts,2009,Number,58
County,Roberts,2008,Number,56
County,Roberts,2007,Number,51
County,Roberts,2006,Number,60
County,Roberts,1989,Number,64
County,Roberts,1993,Number,49
County,Roberts,1995,Number,35
County,Roberts,1997,Number,88
County,Roberts,1998,Number,78
County,Roberts,1999,Number,63
County,Roberts,2000,Number,79
County,Roberts,2001,Number,69
County,Roberts,2002,Number,54
County,Roberts,2003,Number,63
County,Roberts,2004,Number,55
County,Roberts,2005,Number,60
County,Roberts,2020,Number,52
County,Roberts,2020,Percent,0.064
County,Roberts,2021,Number,59
County,Roberts,2021,Percent,0.074
County,Roberts,2022,Number,76
County,Roberts,2022,Percent,0.095
County,Robertson,1989,Number,4325
County,Robertson,1993,Number,4003
County,Robertson,1995,Number,4146
County,Robertson,1997,Number,3798
County,Robertson,1998,Number,3537
County,Robertson,1999,Number,3243
County,Robertson,2000,Number,3168
County,Robertson,2001,Number,3034
County,Robertson,2002,Number,2975
County,Robertson,2003,Number,3036
County,Robertson,2004,Number,3001
County,Robertson,2005,Number,3275
County,Robertson,2006,Number,3409
County,Robertson,2007,Number,3063
County,Robertson,2008,Number,3155
County,Robertson,2009,Number,3113
County,Robertson,2010,Number,3542
County,Robertson,2011,Number,3523
County,Robertson,2012,Number,2924
County,Robertson,2013,Number,3706
County,Robertson,2015,Number,2739
County,Robertson,2014,Number,3096
County,Robertson,2016,Number,3097
County,Robertson,2017,Number,2952
County,Robertson,2018,Number,2699
County,Robertson,2019,Number,3499
County,Robertson,2019,Percent,0.207
County,Robertson,2018,Percent,0.158
County,Robertson,2017,Percent,0.174
County,Robertson,2016,Percent,0.187
County,Robertson,2014,Percent,0.19
County,Robertson,2015,Percent,0.166
County,Robertson,2013,Percent,0.228
County,Robertson,2012,Percent,0.17907
County,Robertson,2011,Percent,0.213
County,Robertson,2010,Percent,0.216
County,Robertson,2009,Percent,0.202
County,Robertson,1989,Percent,0.284
County,Robertson,1993,Percent,0.259
County,Robertson,1995,Percent,0.268
County,Robertson,1997,Percent,0.244
County,Robertson,1998,Percent,0.227
County,Robertson,1999,Percent,0.206
County,Robertson,2000,Percent,0.201
County,Robertson,2001,Percent,0.194
County,Robertson,2002,Percent,0.191
County,Robertson,2003,Percent,0.191
County,Robertson,2004,Percent,0.188
County,Robertson,2005,Percent,0.207
County,Robertson,2008,Percent,0.205
County,Robertson,2006,Percent,0.215
County,Robertson,2007,Percent,0.197
County,Robertson,2020,Number,2414
County,Robertson,2020,Percent,0.142
County,Robertson,2021,Number,2842
County,Robertson,2021,Percent,0.169
County,Robertson,2022,Number,2993
County,Robertson,2022,Percent,0.176
County,Rockwall,2007,Percent,0.05
County,Rockwall,2006,Percent,0.049
County,Rockwall,2008,Percent,0.062
County,Rockwall,1989,Percent,0.065
County,Rockwall,1993,Percent,0.079
County,Rockwall,1995,Percent,0.07
County,Rockwall,1997,Percent,0.067
County,Rockwall,1998,Percent,0.061
County,Rockwall,1999,Percent,0.047
County,Rockwall,2000,Percent,0.057
County,Rockwall,2001,Percent,0.061
County,Rockwall,2002,Percent,0.063
County,Rockwall,2003,Percent,0.068
County,Rockwall,2004,Percent,0.065
County,Rockwall,2005,Percent,0.05
County,Rockwall,2009,Percent,0.066
County,Rockwall,2010,Percent,0.064
County,Rockwall,2011,Percent,0.06
County,Rockwall,2012,Percent,0.06694
County,Rockwall,2013,Percent,0.066
County,Rockwall,2015,Percent,0.06
County,Rockwall,2014,Percent,0.068
County,Rockwall,2016,Percent,0.052
County,Rockwall,2017,Percent,0.053
County,Rockwall,2018,Percent,0.051
County,Rockwall,2019,Percent,0.048
County,Rockwall,2019,Number,4991
County,Rockwall,2018,Number,5125
County,Rockwall,2017,Number,5039
County,Rockwall,2016,Number,4845
County,Rockwall,2014,Number,5944
County,Rockwall,2015,Number,5403
County,Rockwall,2013,Number,5558
County,Rockwall,2012,Number,5501
County,Rockwall,2011,Number,4846
County,Rockwall,2010,Number,4967
County,Rockwall,2009,Number,5314
County,Rockwall,2008,Number,4771
County,Rockwall,2007,Number,3642
County,Rockwall,2006,Number,3344
County,Rockwall,1989,Number,1656
County,Rockwall,1993,Number,2510
County,Rockwall,1995,Number,2422
County,Rockwall,1997,Number,2523
County,Rockwall,1998,Number,2436
County,Rockwall,1999,Number,1985
County,Rockwall,2000,Number,2647
County,Rockwall,2001,Number,3078
County,Rockwall,2002,Number,3426
County,Rockwall,2003,Number,3904
County,Rockwall,2004,Number,4072
County,Rockwall,2005,Number,3116
County,Rockwall,2020,Number,5214
County,Rockwall,2020,Percent,0.048
County,Rockwall,2021,Number,5880
County,Rockwall,2021,Percent,0.051
County,Rockwall,2022,Number,5809
County,Rockwall,2022,Percent,0.047
County,Runnels,1989,Number,1892
County,Runnels,1993,Number,2104
County,Runnels,1995,Number,2156
County,Runnels,1997,Number,2171
County,Runnels,1998,Number,2085
County,Runnels,1999,Number,2148
County,Runnels,2000,Number,2072
County,Runnels,2001,Number,1986
County,Runnels,2002,Number,1896
County,Runnels,2003,Number,1955
County,Runnels,2004,Number,1892
County,Runnels,2005,Number,2261
County,Runnels,2006,Number,2186
County,Runnels,2007,Number,1942
County,Runnels,2008,Number,1845
County,Runnels,2009,Number,1591
County,Runnels,2010,Number,2386
County,Runnels,2011,Number,2142
County,Runnels,2012,Number,2046
County,Runnels,2013,Number,1886
County,Runnels,2015,Number,1916
County,Runnels,2014,Number,1846
County,Runnels,2016,Number,1766
County,Runnels,2017,Number,1742
County,Runnels,2018,Number,1692
County,Runnels,2019,Number,1729
County,Runnels,2019,Percent,0.172
County,Runnels,2018,Percent,0.169
County,Runnels,2017,Percent,0.173
County,Runnels,2016,Percent,0.172
County,Runnels,2014,Percent,0.181
County,Runnels,2015,Percent,0.185
County,Runnels,2013,Percent,0.187
County,Runnels,2012,Percent,0.20002
County,Runnels,2011,Percent,0.208
County,Runnels,2010,Percent,0.231
County,Runnels,2009,Percent,0.16
County,Runnels,1989,Percent,0.171
County,Runnels,1993,Percent,0.189
County,Runnels,1995,Percent,0.191
County,Runnels,1997,Percent,0.19
County,Runnels,1998,Percent,0.186
County,Runnels,1999,Percent,0.192
County,Runnels,2000,Percent,0.191
County,Runnels,2001,Percent,0.183
